MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Finish,Garage Area,Garage Qual,Wood Deck SF,Open Porch SF,SalePrice
80,RL,69.22459016393442,14112,IR1,Lvl,Corner,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,TA,TA,PConc,TA,1152.0,TA,Y,0,1152,1.0,1,0,3,TA,6,1,Attchd,RFn,484.0,TA,227,0,180.5
85,RL,80.0,8800,Reg,Lvl,Inside,Feedr,1Fam,SFoyer,6,7,1963,1963,Gable,MetalSd,MetalSd,TA,Gd,PConc,TA,936.0,Ex,Y,0,1054,1.0,1,0,3,Gd,6,0,Attchd,RFn,480.0,TA,120,0,137.5
50,RL,68.0,9724,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,MetalSd,MetalSd,Gd,TA,CBlock,TA,1140.0,Gd,Y,532,2461,0.0,2,0,3,TA,7,2,Detchd,Unf,400.0,TA,0,0,197.6
20,RL,50.0,7207,IR1,Lvl,Inside,Norm,1Fam,1Story,5,7,1958,2008,Gable,Wd Sdng,Plywood,TA,Gd,CBlock,TA,858.0,Gd,Y,0,858,1.0,1,0,2,TA,4,0,,,0.0,,117,0,116.5
30,RL,55.0,5350,IR1,Lvl,Inside,Norm,1Fam,1Story,3,2,1940,1966,Gable,Wd Sdng,Plywood,TA,Po,CBlock,TA,728.0,Ex,Y,0,1306,0.0,1,0,3,Fa,6,0,,,0.0,,263,0,76.5
20,RL,78.0,7800,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1954,1954,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,1268.0,Gd,Y,0,1268,0.0,1,0,2,TA,7,1,Attchd,Fin,244.0,TA,0,98,132.0
85,RL,75.0,11380,IR1,Lvl,Inside,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1080.0,Gd,Y,0,1128,1.0,1,0,2,Gd,5,1,Attchd,Unf,315.0,TA,238,0,178.0
20,RL,69.22459016393442,19900,Reg,Lvl,Inside,PosA,1Fam,1Story,7,5,1970,1989,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1947.0,TA,Y,0,2207,1.0,2,0,3,TA,7,1,Attchd,RFn,576.0,TA,301,0,180.0
20,RL,70.0,8197,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,2003,2009,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1480.0,Ex,Y,0,1480,1.0,2,0,3,Gd,7,0,Attchd,RFn,620.0,TA,252,73,214.0
20,RL,69.22459016393442,8050,IR1,Lvl,Inside,Norm,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,1143.0,TA,Y,0,1143,1.0,1,0,3,TA,6,0,Attchd,RFn,308.0,TA,0,0,136.0
20,RL,70.0,8400,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1957,1957,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,1314.0,TA,Y,0,1314,1.0,1,0,3,TA,5,0,Attchd,RFn,294.0,TA,250,0,145.0
20,RL,69.22459016393442,12160,IR1,Lvl,Inside,Norm,1Fam,1Story,5,5,1959,1959,Hip,Plywood,Plywood,TA,TA,CBlock,TA,1188.0,Fa,Y,0,1188,1.0,1,0,3,TA,6,0,Attchd,RFn,531.0,TA,0,0,142.0
20,RL,87.0,10725,IR1,Lvl,Inside,Norm,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,1206.0,Fa,Y,0,1206,0.0,1,0,3,TA,6,0,Attchd,RFn,312.0,TA,0,21,108.538
50,RL,60.0,8382,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,832.0,TA,Y,505,1337,0.0,1,0,3,TA,5,0,Attchd,Unf,263.0,TA,0,0,108.0
190,RL,70.0,13587,Reg,Lvl,Inside,Norm,2fmCon,1Story,5,5,1958,1958,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,988.0,TA,Y,0,988,1.0,1,0,2,TA,5,0,Attchd,Unf,264.0,TA,0,0,119.0
20,RL,68.0,7922,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1953,2007,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,1057.0,TA,Y,0,1057,1.0,1,0,3,Gd,5,0,Detchd,Unf,246.0,TA,0,52,109.0
20,RL,60.0,7200,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1955,2007,Gable,VinylSd,VinylSd,TA,TA,Slab,,0.0,Ex,Y,0,827,0.0,1,0,2,TA,5,1,Detchd,Unf,392.0,TA,0,0,107.5
20,RL,85.0,10200,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1954,2003,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1086.0,Gd,Y,0,1086,1.0,1,0,3,TA,6,0,Attchd,Unf,490.0,TA,0,0,144.9
80,RL,96.0,11275,Reg,Lvl,Corner,PosN,1Fam,SLvl,7,7,1967,2007,Mansard,Wd Sdng,Wd Sdng,Gd,Gd,CBlock,TA,710.0,Ex,Y,1080,2978,0.0,2,1,5,Gd,11,1,BuiltIn,Fin,564.0,TA,240,0,242.0
50,RL,60.0,8064,Reg,Lvl,Inside,Artery,1Fam,1.5Fin,6,8,1948,2004,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,816.0,TA,Y,408,1224,1.0,1,0,3,TA,5,0,Detchd,Unf,280.0,TA,414,0,132.0
20,RL,75.0,7500,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,BrkFace,TA,TA,CBlock,TA,1246.0,Ex,Y,0,1246,1.0,1,1,3,Gd,6,0,Attchd,RFn,305.0,TA,218,0,154.0
50,RL,71.0,8520,Reg,Lvl,Corner,Artery,1Fam,1.5Fin,5,4,1952,1952,Gable,BrkFace,Wd Sdng,TA,Fa,CBlock,TA,910.0,Fa,Y,475,1385,0.0,2,0,4,TA,6,0,Detchd,Unf,720.0,TA,0,0,166.0
20,RL,81.0,7635,IR1,Lvl,Corner,Norm,1Fam,1Story,5,6,1960,1960,Gable,BrkFace,Wd Sdng,TA,TA,CBlock,TA,1175.0,Ex,Y,0,1175,0.0,1,1,3,TA,6,0,Detchd,RFn,484.0,TA,0,0,148.0
50,RM,60.0,4800,Reg,Lvl,Corner,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,709.0,TA,Y,687,1844,1.0,1,0,3,TA,9,2,Basment,Unf,240.0,TA,84,0,80.4
50,RM,55.0,8800,Reg,Lvl,Corner,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Fa,576.0,Gd,Y,348,1140,0.0,1,0,3,TA,7,0,,,0.0,,0,160,96.5
30,RM,47.0,4608,Reg,Lvl,Corner,Artery,1Fam,1Story,4,6,1945,1950,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,747.0,TA,Y,0,747,0.0,1,0,2,TA,4,0,Attchd,Unf,220.0,TA,0,0,80.0
45,RM,50.0,6900,Reg,Lvl,Corner,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,827.0,Gd,Y,424,1251,0.0,1,0,3,Fa,6,0,Detchd,Unf,240.0,Fa,0,0,119.0
30,RM,68.0,9656,Reg,Lvl,Inside,Norm,1Fam,1Story,2,2,1923,1970,Gable,AsbShng,AsbShng,TA,Fa,BrkTil,Fa,678.0,TA,N,0,832,0.0,1,0,2,TA,5,1,Detchd,Unf,780.0,Fa,0,0,12.789
30,RM,60.0,8520,Reg,Lvl,Inside,Norm,1Fam,1Story,6,8,1928,2003,Gable,VinylSd,VinylSd,TA,Gd,BrkTil,TA,624.0,Gd,Y,0,720,0.0,1,0,2,TA,5,0,Detchd,Unf,484.0,TA,106,0,105.9
70,RM,50.0,9000,Reg,Lvl,Inside,Norm,1Fam,2Story,8,9,1890,2002,Gable,Wd Sdng,Wd Sdng,Gd,Gd,Stone,Fa,346.0,Ex,Y,1111,2268,0.0,3,0,3,Gd,7,0,Detchd,Unf,624.0,TA,0,108,240.0
70,RM,60.0,10560,Reg,Lvl,Inside,Norm,1Fam,2Story,6,7,1922,1994,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,738.0,Ex,Y,602,1470,0.0,1,1,2,TA,6,0,Detchd,Unf,624.0,TA,0,0,140.75
50,RM,53.0,5830,Reg,Lvl,Corner,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,988.0,Ex,Y,582,1612,0.0,1,1,3,TA,7,0,Detchd,Unf,363.0,TA,0,0,128.5
50,RM,52.0,6240,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,MetalSd,MetalSd,TA,TA,BrkTil,TA,928.0,TA,Y,608,1536,0.0,2,0,4,TA,7,1,Detchd,Unf,480.0,TA,0,10,138.4
90,RM,110.0,8472,IR2,Bnk,Corner,RRNn,Duplex,1Story,5,5,1963,1963,Gable,Wd Sdng,Wd Sdng,Fa,TA,CBlock,TA,816.0,TA,N,0,816,1.0,1,0,2,TA,5,0,CarPort,Unf,516.0,TA,106,0,110.0
20,RL,100.0,15263,IR1,Lvl,Inside,Feedr,1Fam,1Story,5,5,1959,1959,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1422.0,Gd,Y,0,1675,0.0,2,0,3,TA,8,2,Attchd,Unf,365.0,TA,0,132,173.0
190,RL,75.0,11625,Reg,Lvl,Inside,Norm,2fmCon,1Story,5,4,1965,1965,Hip,Plywood,HdBoard,TA,TA,PConc,TA,1039.0,Ex,Y,0,1039,1.0,1,1,3,TA,6,0,Attchd,Unf,504.0,TA,0,0,131.5
20,RL,70.0,8521,Reg,Lvl,FR2,Feedr,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,912.0,TA,Y,0,912,0.0,1,0,3,TA,5,1,Detchd,Unf,336.0,TA,0,0,125.0
20,RL,69.22459016393442,8246,IR1,Lvl,Inside,Norm,1Fam,1Story,5,8,1968,2001,Gable,Plywood,Plywood,TA,Gd,CBlock,TA,1060.0,Ex,Y,0,1060,1.0,1,0,3,Gd,6,1,Attchd,Unf,270.0,TA,406,90,154.0
20,RL,65.0,7800,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1966,2008,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,864.0,Ex,Y,0,892,1.0,1,0,3,Gd,5,0,Detchd,Unf,416.0,TA,0,0,137.9
60,RL,80.0,9364,Reg,Lvl,Corner,Norm,1Fam,2Story,6,7,1969,1969,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,663.0,TA,Y,689,1352,0.0,1,1,4,TA,7,0,Attchd,Fin,299.0,TA,379,36,158.0
20,RL,65.0,7832,Reg,Lvl,Inside,Norm,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,864.0,Ex,Y,0,864,1.0,1,0,2,TA,4,0,Detchd,Unf,280.0,TA,226,0,137.25
90,RL,69.22459016393442,7424,IR1,Lvl,Inside,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1319.0,TA,Y,0,1373,1.0,1,0,3,TA,5,2,Attchd,Fin,591.0,TA,0,0,160.25
60,RL,86.0,11227,Reg,Lvl,Inside,Norm,1Fam,2Story,5,5,1968,1968,Gable,HdBoard,HdBoard,TA,Gd,CBlock,Gd,720.0,Ex,Y,720,1440,0.0,1,1,4,TA,7,2,Attchd,Unf,480.0,TA,192,38,163.0
60,RL,69.22459016393442,11616,IR1,Lvl,CulDSac,Norm,1Fam,2Story,6,5,1978,1978,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,672.0,TA,Y,714,1386,0.0,2,1,3,TA,6,1,Attchd,Fin,440.0,TA,335,0,158.9
60,RL,80.0,14000,Reg,Lvl,Inside,Norm,1Fam,2Story,7,5,1996,1997,Gable,Wd Sdng,Wd Sdng,Gd,TA,PConc,TA,1306.0,Ex,Y,954,2260,1.0,2,1,3,Gd,7,0,Attchd,RFn,533.0,TA,296,44,328.0
20,RL,69.22459016393442,20062,IR1,Low,Inside,Norm,1Fam,1Story,7,7,1977,2001,Hip,Wd Sdng,Wd Sdng,Gd,Gd,CBlock,TA,1420.0,Gd,Y,0,1483,1.0,1,1,1,TA,4,2,Attchd,RFn,690.0,TA,496,0,270.0
30,RL,94.0,9259,Reg,Lvl,Corner,Feedr,1Fam,1Story,4,4,1927,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,660.0,TA,N,0,756,0.0,1,0,2,TA,4,0,Detchd,Unf,440.0,TA,80,0,85.0
20,RL,60.0,9600,Reg,Lvl,Inside,Norm,1Fam,1Story,4,7,1950,1995,Gable,VinylSd,HdBoard,TA,TA,CBlock,TA,1067.0,TA,Y,0,1067,0.0,2,0,2,Gd,4,0,Attchd,Unf,436.0,TA,290,0,128.0
40,RL,69.22459016393442,23595,Reg,Low,Inside,Norm,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Plywood,Gd,TA,PConc,TA,1332.0,TA,Y,192,1524,2.0,0,1,0,Gd,4,1,Attchd,Fin,586.0,TA,268,0,260.0
60,RL,69.22459016393442,17082,IR1,Low,CulDSac,Norm,1Fam,2Story,6,5,1978,1992,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1117.0,Ex,Y,864,1981,1.0,2,1,4,Gd,8,1,Attchd,Fin,522.0,TA,336,104,230.0
20,RL,68.0,9571,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1144.0,TA,Y,0,1144,1.0,1,0,3,TA,6,0,Attchd,Unf,596.0,TA,44,0,129.0
20,RL,75.0,9525,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1954,1998,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,1172.0,TA,Y,0,1172,1.0,1,0,3,TA,5,0,Attchd,Fin,366.0,TA,240,0,128.0
20,RL,83.0,10420,Reg,Lvl,Corner,Norm,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1212.0,Ex,Y,0,1212,0.0,2,0,3,Gd,6,0,Attchd,RFn,460.0,TA,100,22,186.0
20,RL,44.0,17485,IR2,Lvl,Inside,Norm,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1508.0,Ex,Y,0,1508,1.0,1,0,1,Gd,5,2,Attchd,RFn,572.0,TA,0,0,308.03
20,RL,69.22459016393442,11200,IR1,Lvl,CulDSac,Norm,1Fam,1Story,5,3,1964,1964,Gable,Wd Sdng,Wd Sdng,TA,Fa,CBlock,TA,1250.0,Ex,Y,0,1298,0.0,2,0,3,TA,5,0,Detchd,Unf,504.0,TA,0,144,114.0
20,RL,60.0,11100,Reg,Low,Inside,Norm,1Fam,1Story,4,7,1946,2006,Gable,MetalSd,MetalSd,TA,TA,CBlock,,0.0,Ex,Y,0,930,0.0,1,0,2,Gd,6,0,Detchd,Unf,308.0,TA,0,0,84.9
60,RL,77.0,9206,Reg,Lvl,Inside,Norm,1Fam,2Story,6,5,1985,1985,Gable,HdBoard,HdBoard,Gd,TA,CBlock,TA,741.0,TA,Y,755,1732,0.0,2,1,3,Gd,7,1,Attchd,Fin,476.0,TA,192,46,178.0
60,RL,80.0,9938,Reg,Lvl,Inside,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,MetalSd,Gd,TA,PConc,TA,1050.0,Ex,Y,887,1949,1.0,2,1,3,Gd,8,1,Attchd,Fin,574.0,TA,156,90,236.0
85,RL,73.0,9069,Reg,Lvl,Inside,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,HdBoard,HdBoard,TA,TA,PConc,TA,936.0,Ex,Y,0,996,1.0,1,0,2,Gd,5,0,Attchd,Unf,564.0,TA,120,0,147.0
20,RL,64.0,10475,IR1,Lvl,Corner,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1694.0,Ex,Y,0,1694,0.0,2,0,3,Gd,7,0,Attchd,RFn,776.0,TA,160,33,245.35
20,RL,64.0,6762,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1187.0,Ex,Y,0,1208,1.0,2,0,2,Gd,6,0,Attchd,RFn,632.0,TA,105,61,206.0
20,RL,94.0,10402,IR1,Lvl,Corner,Norm,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1226.0,Ex,Y,0,1226,0.0,2,0,3,Gd,6,0,Attchd,RFn,740.0,TA,0,36,198.9
20,RL,64.0,7360,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,2010,2010,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1222.0,Ex,Y,0,1222,0.0,2,0,2,Gd,6,0,Attchd,RFn,615.0,TA,0,54,187.0
60,RL,90.0,12376,Reg,Lvl,Corner,Norm,1Fam,2Story,7,5,1990,1990,Hip,Plywood,Plywood,TA,TA,PConc,TA,1673.0,Gd,Y,1523,3222,1.0,3,0,5,Gd,11,2,Attchd,Unf,594.0,TA,367,0,320.0
50,RL,82.0,14235,IR1,Lvl,Inside,Norm,1Fam,1.5Fin,6,8,1900,1993,Gable,Wd Sdng,Plywood,TA,TA,PConc,Gd,676.0,TA,Y,614,1445,0.0,2,0,3,TA,6,0,Detchd,Unf,484.0,TA,0,59,138.5
80,RL,80.0,8816,Reg,Lvl,Inside,Norm,1Fam,SLvl,6,7,1971,1971,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1010.0,Gd,Y,0,1052,1.0,1,0,3,TA,6,0,Attchd,Unf,440.0,TA,0,0,155.0
85,RL,82.0,11105,Reg,Lvl,Corner,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,VinylSd,VinylSd,TA,Gd,PConc,Fa,870.0,Gd,Y,0,965,1.0,1,0,2,TA,4,0,Attchd,Unf,580.0,Gd,71,0,159.0
60,RL,69.22459016393442,9337,IR1,Lvl,Inside,Norm,1Fam,2Story,7,5,1997,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,878.0,Ex,Y,800,1692,0.0,2,1,3,TA,8,1,Attchd,RFn,513.0,TA,0,39,191.0
60,RL,70.0,8750,Reg,Lvl,Inside,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,804.0,Ex,Y,878,1682,0.0,2,1,3,Gd,7,0,Attchd,RFn,523.0,TA,0,77,200.5
20,RL,38.0,15240,IR1,Lvl,FR2,Norm,1Fam,1Story,5,8,1977,2004,Gable,CemntBd,CmentBd,Gd,Gd,CBlock,TA,1026.0,Ex,Y,0,1026,1.0,1,1,3,TA,5,0,Attchd,Unf,308.0,TA,316,85,150.0
60,RL,69.22459016393442,10900,IR1,Lvl,FR2,Norm,1Fam,2Story,6,7,1977,1977,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,689.0,Ex,Y,703,1392,0.0,1,1,3,TA,6,0,Attchd,Fin,299.0,TA,0,36,161.75
20,RL,75.0,10650,Reg,Lvl,Corner,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,HdBoard,TA,TA,CBlock,Gd,894.0,TA,Y,0,894,1.0,1,0,3,TA,5,0,Attchd,Unf,308.0,TA,365,0,128.2
20,RL,68.0,7480,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1972,1972,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,876.0,TA,Y,0,876,1.0,1,0,3,TA,5,0,Detchd,Unf,484.0,TA,0,0,127.0
20,RL,80.0,10389,Reg,Lvl,Inside,Norm,1Fam,1Story,8,5,2003,2003,Hip,CemntBd,CmentBd,Gd,TA,PConc,TA,1978.0,Ex,Y,0,1978,1.0,2,1,3,Gd,8,1,Attchd,RFn,850.0,TA,188,25,318.0
20,RL,69.22459016393442,11423,Reg,Lvl,Inside,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1581.0,Ex,Y,0,1601,1.0,2,0,3,Gd,6,1,Attchd,RFn,670.0,TA,180,0,272.0
60,RL,44.0,9548,IR1,Lvl,CulDSac,Norm,1Fam,2Story,7,6,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,941.0,Ex,Y,888,1829,1.0,2,1,3,Gd,7,1,Attchd,RFn,613.0,TA,192,39,237.0
60,RL,75.0,9375,Reg,Lvl,Inside,Norm,1Fam,2Story,7,5,1997,1997,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1040.0,Ex,Y,1054,2098,0.0,2,1,4,Gd,9,1,Attchd,Fin,621.0,TA,331,38,240.0
20,RL,48.0,12137,IR2,Lvl,CulDSac,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1649.0,Ex,Y,0,1661,0.0,2,0,3,Gd,6,0,Attchd,RFn,598.0,TA,0,34,224.9
120,RM,69.22459016393442,4435,Reg,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,848.0,Ex,Y,0,848,1.0,1,0,1,Gd,4,0,Attchd,Fin,420.0,TA,140,0,143.75
120,RM,69.22459016393442,4426,Reg,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,848.0,Ex,Y,0,848,1.0,1,0,1,Gd,3,0,Attchd,RFn,420.0,TA,160,0,143.0
20,RL,48.0,10635,IR2,Lvl,FR2,Norm,1Fam,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1657.0,Ex,Y,0,1668,1.0,2,0,3,Gd,8,1,Attchd,Fin,502.0,TA,0,262,232.0
20,RL,70.0,8400,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1473.0,Ex,Y,0,1484,1.0,2,0,3,Gd,7,0,Attchd,RFn,606.0,TA,0,35,213.0
20,RL,65.0,8773,Reg,Lvl,FR2,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1414.0,Ex,Y,0,1414,0.0,2,0,3,Gd,6,0,Attchd,RFn,494.0,TA,132,105,185.5
30,RL,67.0,8777,Reg,Lvl,Inside,Feedr,1Fam,1Story,3,6,1945,2007,Gable,VinylSd,VinylSd,TA,Gd,CBlock,,0.0,TA,N,0,640,0.0,1,0,2,TA,5,0,Detchd,Unf,240.0,TA,0,0,84.9
80,RL,65.0,6305,Reg,Lvl,Inside,Norm,1Fam,SLvl,6,6,1975,1975,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1008.0,TA,Y,0,1096,1.0,1,0,3,TA,5,1,Detchd,Unf,352.0,TA,0,0,125.2
80,RL,94.0,7819,Reg,Lvl,Inside,Norm,1Fam,SLvl,6,5,1976,1976,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1029.0,TA,Y,0,1117,1.0,1,0,3,TA,6,1,Detchd,Unf,672.0,TA,144,0,107.0
20,RL,64.0,6410,Reg,HLS,Inside,Norm,1Fam,1Story,4,5,1958,1958,Hip,WdShing,Wd Shng,TA,TA,CBlock,TA,960.0,Ex,Y,0,960,0.0,1,0,3,TA,5,0,,,0.0,,0,0,90.0
20,RM,80.0,8546,Reg,Lvl,Corner,Norm,1Fam,1Story,4,5,2003,2004,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1121.0,Ex,Y,0,1121,0.0,2,0,2,TA,5,0,Attchd,RFn,440.0,TA,132,64,140.0
50,RL,52.0,8741,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,VinylSd,VinylSd,TA,TA,CBlock,Fa,735.0,TA,Y,689,1487,0.0,1,1,3,TA,7,1,Detchd,Unf,220.0,TA,0,140,113.0
190,RL,60.0,12180,Reg,Lvl,Inside,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,MetalSd,MetalSd,TA,Fa,BrkTil,TA,672.0,Fa,N,252,924,1.0,1,0,2,Fa,5,0,Detchd,Unf,280.0,TA,0,0,80.0
20,RL,68.0,8562,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1957,2002,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,1216.0,Ex,Y,0,1526,0.0,1,0,4,TA,7,1,Basment,Unf,364.0,TA,116,78,144.5
50,RL,51.0,9839,Reg,Lvl,Inside,Feedr,1Fam,1.5Fin,5,2,1931,1950,Gable,VinylSd,VinylSd,TA,TA,PConc,Fa,894.0,Ex,Y,772,1666,1.0,1,0,3,TA,7,1,,,0.0,,0,156,100.0
70,RL,66.0,9042,Reg,Lvl,Inside,Norm,1Fam,2Story,7,9,1941,2006,Gable,CemntBd,CmentBd,Ex,Gd,Stone,Gd,1152.0,Ex,Y,1152,2340,0.0,2,0,4,Gd,9,2,Attchd,RFn,252.0,TA,0,60,266.5
80,RL,85.0,19645,IR1,Lvl,FR2,Norm,1Fam,SLvl,7,6,1994,2007,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,423.0,Ex,Y,756,1652,1.0,2,1,3,Gd,6,0,BuiltIn,RFn,473.0,TA,0,0,203.135
120,RM,35.0,3907,IR1,HLS,Inside,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,HdBoard,HdBoard,Gd,TA,CBlock,TA,982.0,Gd,Y,0,1034,1.0,1,0,1,Gd,4,1,Attchd,Fin,598.0,TA,141,36,185.0
120,RM,35.0,3907,IR1,HLS,Inside,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,HdBoard,HdBoard,Gd,TA,CBlock,TA,1191.0,Gd,Y,0,1191,0.0,2,0,2,Gd,5,1,Attchd,Unf,531.0,TA,112,81,162.5
50,RM,40.0,5436,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,VinylSd,VinylSd,TA,Gd,BrkTil,TA,796.0,Gd,Y,358,1154,1.0,1,0,3,Gd,7,0,Detchd,Unf,240.0,TA,0,96,125.5
30,RM,58.0,8154,Reg,Lvl,Inside,Norm,1Fam,1Story,2,5,1941,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,480.0,TA,Y,0,540,0.0,1,0,1,TA,4,0,Detchd,Unf,200.0,Fa,0,0,82.0
20,C (all),66.0,8712,Reg,Bnk,Inside,Norm,1Fam,1Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,Fa,TA,CBlock,TA,540.0,TA,N,0,1044,0.0,1,0,2,Fa,4,0,Basment,Unf,504.0,TA,0,0,55.993
